Subject Area,Presentation Table,Presentation Column,Expression - Presentation Column,Description - Presentation Column,Business Model,Derived logical table,Derived logical column,Description - Derived Logical Column,Expression,Logical Table,Logical Column,Description - Logical Column,Logical Table Source,Expression,Initialization Block,Variable,Database,Physical Catalog,Physical Schema,Physical Table,Alias,Physical Column,Description - Physical Column
OFSAA,Ledger Stat,Currency Type Cd,,,OFSAA,,,,,Ledger Stat,Currency Type Cd,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.CURRENCY_TYPE_CD,,,OFSAA,,OFSEPM,LEDGER_STAT,,CURRENCY_TYPE_CD,
OFSAA,Ledger Stat,Financial Elem Id,,,OFSAA,,,,,Ledger Stat,Financial Elem Id,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.FINANCIAL_ELEM_ID,,,OFSAA,,OFSEPM,LEDGER_STAT,,FINANCIAL_ELEM_ID,
OFSAA,Ledger Stat,Gl Account Id,,,OFSAA,,,,,Ledger Stat,Gl Account Id,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.GL_ACCOUNT_ID,,,OFSAA,,OFSEPM,LEDGER_STAT,,GL_ACCOUNT_ID,
OFSAA,Ledger Stat,Identity Code,,,OFSAA,,,,,Ledger Stat,Identity Code,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.IDENTITY_CODE,,,OFSAA,,OFSEPM,LEDGER_STAT,,IDENTITY_CODE,
OFSAA,Ledger Stat,Iso Currency Cd,,,OFSAA,,,,,Ledger Stat,Iso Currency Cd,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.ISO_CURRENCY_CD,,,OFSAA,,OFSEPM,LEDGER_STAT,,ISO_CURRENCY_CD,
OFSAA,Ledger Stat,Month 01,,,OFSAA,,,,,Ledger Stat,Month 01,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_01,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_01,
OFSAA,Ledger Stat,Month 02,,,OFSAA,,,,,Ledger Stat,Month 02,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_02,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_02,
OFSAA,Ledger Stat,Month 03,,,OFSAA,,,,,Ledger Stat,Month 03,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_03,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_03,
OFSAA,Ledger Stat,Month 04,,,OFSAA,,,,,Ledger Stat,Month 04,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_04,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_04,
OFSAA,Ledger Stat,Month 05,,,OFSAA,,,,,Ledger Stat,Month 05,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_05,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_05,
OFSAA,Ledger Stat,Month 06,,,OFSAA,,,,,Ledger Stat,Month 06,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_06,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_06,
OFSAA,Ledger Stat,Month 07,,,OFSAA,,,,,Ledger Stat,Month 07,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_07,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_07,
OFSAA,Ledger Stat,Month 08,,,OFSAA,,,,,Ledger Stat,Month 08,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_08,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_08,
OFSAA,Ledger Stat,Month 09,,,OFSAA,,,,,Ledger Stat,Month 09,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_09,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_09,
OFSAA,Ledger Stat,Month 10,,,OFSAA,,,,,Ledger Stat,Month 10,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_10,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_10,
OFSAA,Ledger Stat,Month 11,,,OFSAA,,,,,Ledger Stat,Month 11,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_11,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_11,
OFSAA,Ledger Stat,Month 12,,,OFSAA,,,,,Ledger Stat,Month 12,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_12,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_12,
OFSAA,Ledger Stat,Org Unit Id,,,OFSAA,,,,,Ledger Stat,Org Unit Id,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.ORG_UNIT_ID,,,OFSAA,,OFSEPM,LEDGER_STAT,,ORG_UNIT_ID,
OFSAA,Ledger Stat,Product Id,,,OFSAA,,,,,Ledger Stat,Product Id,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.PRODUCT_ID,,,OFSAA,,OFSEPM,LEDGER_STAT,,PRODUCT_ID,
OFSAA,Ledger Stat,Strategy Id,,,OFSAA,,,,,Ledger Stat,Strategy Id,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.STRATEGY_ID,,,OFSAA,,OFSEPM,LEDGER_STAT,,STRATEGY_ID,
OFSAA,Ledger Stat,Year S,,,OFSAA,,,,,Ledger Stat,Year S,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YEAR_S,,,OFSAA,,OFSEPM,LEDGER_STAT,,YEAR_S,
OFSAA,Ledger Stat,Ytd 01,,,OFSAA,,,,,Ledger Stat,Ytd 01,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_01,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_01,
OFSAA,Ledger Stat,Ytd 02,,,OFSAA,,,,,Ledger Stat,Ytd 02,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_02,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_02,
OFSAA,Ledger Stat,Ytd 03,,,OFSAA,,,,,Ledger Stat,Ytd 03,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_03,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_03,
OFSAA,Ledger Stat,Ytd 04,,,OFSAA,,,,,Ledger Stat,Ytd 04,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_04,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_04,
OFSAA,Ledger Stat,Ytd 05,,,OFSAA,,,,,Ledger Stat,Ytd 05,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_05,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_05,
OFSAA,Ledger Stat,Ytd 06,,,OFSAA,,,,,Ledger Stat,Ytd 06,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_06,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_06,
OFSAA,Ledger Stat,Ytd 07,,,OFSAA,,,,,Ledger Stat,Ytd 07,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_07,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_07,
OFSAA,Ledger Stat,Ytd 08,,,OFSAA,,,,,Ledger Stat,Ytd 08,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_08,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_08,
OFSAA,Ledger Stat,Ytd 09,,,OFSAA,,,,,Ledger Stat,Ytd 09,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_09,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_09,
OFSAA,Ledger Stat,Ytd 10,,,OFSAA,,,,,Ledger Stat,Ytd 10,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_10,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_10,
OFSAA,Ledger Stat,Ytd 11,,,OFSAA,,,,,Ledger Stat,Ytd 11,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_11,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_11,
OFSAA,Ledger Stat,Ytd 12,,,OFSAA,,,,,Ledger Stat,Ytd 12,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.YTD_12,,,OFSAA,,OFSEPM,LEDGER_STAT,,YTD_12,
OFSAA,Ledger Stat,Month03,,,OFSAA,,,,,Ledger Stat,Month03,,LEDGER_STAT,OFSAA."".OFSEPM.LEDGER_STAT.MONTH_03,,,OFSAA,,OFSEPM,LEDGER_STAT,,MONTH_03,
OFSAA,Ledger Stat,Staff Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),,,,,Staff Exp,Staff Expenses,OFSAA
OFSAA,Ledger Stat,Staff Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Financial Elem Id
OFSAA,Ledger Stat,Staff Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Gl Account Id
OFSAA,Ledger Stat,Staff Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Month03
OFSAA,Ledger Stat,Staff Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Dim Org Unit Tl,Org Unit Id
OFSAA,Ledger Stat,Operating Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Financial Elem Id
OFSAA,Ledger Stat,Operating Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Gl Account Id
OFSAA,Ledger Stat,Operating Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",,,,,Operating Exp,Operating Expenses,OFSAA
OFSAA,Ledger Stat,Operating Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Month03
OFSAA,Ledger Stat,Operating Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Dim Org Unit Tl,Org Unit Id
OFSAA,Ledger Stat,Allocated from HRD,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Identity Code
OFSAA,Ledger Stat,Allocated from HRD,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),,,,,Alloc from HRD,Allocated from HRD,OFSAA
OFSAA,Ledger Stat,Allocated from HRD,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Balance Type Cd
OFSAA,Ledger Stat,Allocated from HRD,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Month03
OFSAA,Ledger Stat,Allocated from IT,,,OFSAA,Ledger Stat,Allocated from IT,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from IT"))),Ledger Stat,Identity Code
OFSAA,Ledger Stat,Allocated from IT,,,OFSAA,Ledger Stat,Allocated from IT,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from IT"))),,,,,Alloc from IT,Allocated from IT,OFSAA
OFSAA,Ledger Stat,Allocated from IT,,,OFSAA,Ledger Stat,Allocated from IT,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from IT"))),Ledger Stat,Balance Type Cd
OFSAA,Ledger Stat,Allocated from IT,,,OFSAA,Ledger Stat,Allocated from IT,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from IT"))),Ledger Stat,Month03
OFSAA,Ledger Stat,Allocated from Admin,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Identity Code
OFSAA,Ledger Stat,Allocated from Admin,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Balance Type Cd
OFSAA,Ledger Stat,Allocated from Admin,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Month03
OFSAA,Ledger Stat,Allocated from Admin,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),,,,,Alloc from Admin,Allocated from Admin,OFSAA
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Total Direct Expenses,, CASE  WHEN OFSAA."Ledger Stat"."Staff Expenses" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Staff Expenses" END  +  CASE  WHEN OFSAA."Ledger Stat"."Operating Expenses" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Operating Expenses" END ,Ledger Stat,Operating Expenses
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Financial Elem Id
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Gl Account Id
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",,,,,Operating Exp,Operating Expenses,OFSAA
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Ledger Stat,Month03
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Operating Expenses,," FILTER(OFSAA.""Ledger Stat"".Month03 USING OFSAA.""Ledger Stat"".""Financial Elem Id"" = '457' AND OFSAA.""Ledger Stat"".""Gl Account Id"" IN ( VALUEOF(NQ_SESSION.""Operating Expenses"")) AND  NOT OFSAA.""Dim Org Unit Tl"".""Org Unit Id"" IN ('7142003010010', '7142003020030', '7142003020010', '7142003020020'))",Dim Org Unit Tl,Org Unit Id
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Total Direct Expenses,, CASE  WHEN OFSAA."Ledger Stat"."Staff Expenses" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Staff Expenses" END  +  CASE  WHEN OFSAA."Ledger Stat"."Operating Expenses" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Operating Expenses" END ,Ledger Stat,Staff Expenses
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),,,,,Staff Exp,Staff Expenses,OFSAA
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Financial Elem Id
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Gl Account Id
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Ledger Stat,Month03
OFSAA,Ledger Stat,Total Direct Expenses,,,OFSAA,Ledger Stat,Staff Expenses,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Financial Elem Id" = '457' AND OFSAA."Ledger Stat"."Gl Account Id" IN ( VALUEOF(NQ_SESSION."Staff Expenses")) AND  NOT OFSAA."Dim Org Unit Tl"."Org Unit Id" IN ('7142003030010')),Dim Org Unit Tl,Org Unit Id
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Total Allocated Expenses,, CASE  WHEN OFSAA."Ledger Stat"."Allocated from HRD" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from HRD" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from IT" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from IT" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from Admin" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from Admin" END ,Ledger Stat,Allocated from Admin
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Identity Code
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Balance Type Cd
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),Ledger Stat,Month03
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from Admin,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from Admin"))),,,,,Alloc from Admin,Allocated from Admin,OFSAA
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Total Allocated Expenses,, CASE  WHEN OFSAA."Ledger Stat"."Allocated from HRD" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from HRD" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from IT" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from IT" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from Admin" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from Admin" END ,Ledger Stat,Allocated from HRD
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Identity Code
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),,,,,Alloc from HRD,Allocated from HRD,OFSAA
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Balance Type Cd
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Allocated from HRD,, FILTER(OFSAA."Ledger Stat".Month03 USING OFSAA."Ledger Stat"."Balance Type Cd" = '101' AND OFSAA."Ledger Stat"."Identity Code" IN ( VALUEOF(NQ_SESSION."Allocated from HRD"))),Ledger Stat,Month03
OFSAA,Ledger Stat,Total Allocated Expenses,,,OFSAA,Ledger Stat,Total Allocated Expenses,, CASE  WHEN OFSAA."Ledger Stat"."Allocated from HRD" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from HRD" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from IT" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from IT" END  +  CASE  WHEN OFSAA."Ledger Stat"."Allocated from Admin" IS NULL  THEN 0 ELSE OFSAA."Ledger Stat"."Allocated from Admin" END ,Ledger Stat,Allocated from IT
